cid,upc,oid,dt,r_dt,prc,qty,amt,r_qty,r_amt,web_prod_id,GMM_DESC,PARENT_MDSE_DIVN_DESC
14143912,706000000000,1214331837,7/24/2016,,13.59,1,13.59,,,"26,61,412",READY TO WEAR,COLLECTIONS RTW
11554238,706000000000,1189335324,3/17/2016,3/27/2016,23.99,1,23.99,1,23.99,"26,65,259",READY TO WEAR,SPECIAL SIZES
11554238,706000000000,1196449152,4/18/2016,05/07/2016,29.99,1,29.99,1,29.99,"26,65,259",READY TO WEAR,SPECIAL SIZES
10617508,799000000000,ET16710751125,11/17/2016,,127.89,1,127.89,,,"27,81,570",CENTER CORE,HANDBAGS & ACCESSORIES
10617508,799000000000,ET16110594557,11/11/2016,12/02/2016,187.92,1,187.92,1,187.92,"27,81,570",CENTER CORE,HANDBAGS & ACCESSORIES
14701726,190000000000,1369604988,01/11/2017,,39.99,1,39.99,,,"27,89,438",READY TO WEAR,MISSY TOTAL ACTIVE
14701726,190000000000,1361673594,12/31/2016,01/10/2017,39.99,1,39.99,1,39.99,"27,89,438",READY TO WEAR,MISSY TOTAL ACTIVE
13549388,888000000000,1281930132,11/03/2016,11/21/2016,29.99,1,29.99,1,29.99,"27,89,517",READY TO WEAR,MISSY TOTAL ACTIVE
13549388,888000000000,RD16010611468,11/10/2016,12/12/2016,19.79,1,19.79,1,19.79,"27,89,517",READY TO WEAR,MISSY TOTAL ACTIVE
14767217,791000000000,1207530887,6/17/2016,6/30/2016,39.99,1,39.99,1,39.99,"27,03,470",MENS & KIDS,TOTAL CHILDRENS
14767217,791000000000,1207717118,6/18/2016,,34.99,1,34.99,,,"27,03,470",MENS & KIDS,TOTAL CHILDRENS
13580789,841000000000,1209954189,07/01/2016,,40.99,1,40.99,,,"27,90,764",READY TO WEAR,SPECIAL SIZES
13580789,841000000000,1212003131,7/17/2016,,40.99,1,40.99,,,"27,90,764",READY TO WEAR,SPECIAL SIZES
13120432,190000000000,1243939605,9/19/2016,,79.99,1,79.99,,,"27,91,151",READY TO WEAR,CLASSIFICATIONS
13120432,190000000000,1239232296,09/12/2016,9/28/2016,99.99,1,99.99,1,99.99,"27,91,151",READY TO WEAR,CLASSIFICATIONS
11295686,190000000000,1322953785,11/29/2016,12/12/2016,79.99,1,79.99,1,79.99,"27,94,771",READY TO WEAR,CLASSIFICATIONS
11295686,190000000000,1323387249,11/29/2016,1/17/2017,79.99,1,79.99,1,79.99,"27,94,771",READY TO WEAR,CLASSIFICATIONS
11111372,646000000000,1216294446,7/25/2016,08/01/2016,52.99,1,52.99,1,52.99,"27,97,368",READY TO WEAR,CASUAL RTW
11111372,646000000000,1216830444,7/28/2016,8/15/2016,42.39,1,42.39,1,42.39,"27,97,368",READY TO WEAR,CASUAL RTW
11326363,888000000000,1324769898,12/01/2016,12/11/2016,52.49,1,52.49,1,52.49,"27,97,591",READY TO WEAR,MILLENNIAL/DENIM
11326363,888000000000,AJ16121115126,12/11/2016,,43.34,1,43.34,,,"27,97,591",READY TO WEAR,MILLENNIAL/DENIM
10171615,29014234034,1194243096,04/11/2016,,49.99,1,49.99,,,"29,10,489",CENTER CORE,WOMENS SHOES
10171615,29014234034,1188570694,3/14/2016,,49.99,1,49.99,,,"29,10,489",CENTER CORE,WOMENS SHOES
11090182,889000000000,1224278349,8/14/2016,8/22/2016,71.24,1,71.24,1,71.24,"26,81,677",READY TO WEAR,CLASSIFICATIONS
11090182,889000000000,EG16680881711,8/16/2016,8/19/2016,71.24,1,71.24,1,71.24,"26,81,677",READY TO WEAR,CLASSIFICATIONS
12416192,887000000000,1318848405,11/28/2016,,18.75,1,18.75,,,"26,81,869",MENS & KIDS,TOTAL CHILDRENS
12416192,887000000000,1320794151,11/28/2016,,18.75,1,18.75,,,"26,81,869",MENS & KIDS,TOTAL CHILDRENS
10523542,823000000000,1193477875,04/07/2016,,27.99,1,27.99,,,"26,55,050",READY TO WEAR,CASUAL RTW
10523542,823000000000,1191794897,3/31/2016,,28.99,1,28.99,,,"26,55,050",READY TO WEAR,CASUAL RTW
12568189,706000000000,1195866098,4/16/2016,,9.59,2,19.18,,,"26,55,223",READY TO WEAR,CASUAL RTW
12568189,706000000000,1192056277,04/02/2016,,15.79,1,15.79,,,"26,55,223",READY TO WEAR,CASUAL RTW
14239694,888000000000,1202265177,5/16/2016,5/30/2016,38.39,1,38.39,1,38.39,"27,16,217",READY TO WEAR,MILLENNIAL/DENIM
14239694,888000000000,1203572617,5/25/2016,5/30/2016,31.99,1,31.99,1,31.99,"27,16,217",READY TO WEAR,MILLENNIAL/DENIM
14226631,609000000000,1222257777,08/11/2016,11/11/2016,14.99,1,14.99,1,14.99,"26,61,712",READY TO WEAR,MILLENNIAL/DENIM
14226631,609000000000,1191577256,3/31/2016,04/10/2016,21.99,1,21.99,1,21.99,"26,61,712",READY TO WEAR,MILLENNIAL/DENIM
11258360,690000000000,1189471569,3/19/2016,,71.2,1,71.2,,,"27,25,918",READY TO WEAR,CLASSIFICATIONS
11258360,690000000000,1201523739,05/09/2016,5/16/2016,89,1,89,1,89,"27,25,918",READY TO WEAR,CLASSIFICATIONS
11071877,706000000000,1244660187,9/20/2016,,14.43,1,14.43,,,"29,18,858",MENS & KIDS,TOTAL MENS
11071877,706000000000,1272407733,10/26/2016,,11.99,1,11.99,,,"29,18,858",MENS & KIDS,TOTAL MENS
14230808,887000000000,1226959875,8/20/2016,,46.99,1,46.99,,,"26,93,489",READY TO WEAR,MILLENNIAL/DENIM
14230808,887000000000,1211297539,07/12/2016,9/20/2016,87.99,1,87.99,1,87.99,"26,93,489",READY TO WEAR,MILLENNIAL/DENIM
11551694,706000000000,1226197833,8/15/2016,,8.52,6,51.12,,,"26,66,975",HOME,SOFT HOME
11551694,706000000000,1226838501,8/20/2016,,7.99,6,47.94,,,"26,66,975",HOME,SOFT HOME
14517216,706000000000,1337895471,12/10/2016,,4.63,4,18.52,,,"26,66,975",HOME,SOFT HOME
14517216,706000000000,1337420445,12/10/2016,12/15/2016,4.79,4,19.16,4,19.16,"26,66,975",HOME,SOFT HOME
14752458,889000000000,1187319760,03/07/2016,,143.99,1,143.99,,,"25,00,994",CENTER CORE,HANDBAGS & ACCESSORIES
14752458,889000000000,1187419884,03/07/2016,,143.99,1,143.99,,,"25,00,994",CENTER CORE,HANDBAGS & ACCESSORIES
11258797,618000000000,1211947487,7/15/2016,7/20/2016,30.99,2,61.98,2,61.98,"28,03,239",READY TO WEAR,SPECIAL SIZES
10065112,618000000000,1206631633,06/12/2016,,16.79,1,16.79,,,"28,03,239",READY TO WEAR,SPECIAL SIZES
10065112,618000000000,1206539773,06/12/2016,6/23/2016,16.79,1,16.79,1,16.79,"28,03,239",READY TO WEAR,SPECIAL SIZES
11258797,618000000000,1211193430,07/10/2016,7/20/2016,28.99,1,28.99,1,28.99,"28,03,239",READY TO WEAR,SPECIAL SIZES
11258797,618000000000,1195056705,4/14/2016,4/26/2016,52.5,1,52.5,1,52.5,"28,03,239",READY TO WEAR,SPECIAL SIZES
11012462,190000000000,1232380089,8/29/2016,09/04/2016,27.99,1,27.99,1,27.99,"27,26,505",READY TO WEAR,COLLECTIONS RTW
11012462,190000000000,1240109121,9/14/2016,9/20/2016,19.49,1,19.49,1,19.49,"27,26,505",READY TO WEAR,COLLECTIONS RTW
13985184,888000000000,1222906518,08/12/2016,10/03/2016,15.74,1,15.74,1,15.74,"27,31,383",READY TO WEAR,CASUAL RTW
13985184,888000000000,1233983829,09/01/2016,10/03/2016,11.99,1,11.99,1,11.99,"27,31,383",READY TO WEAR,CASUAL RTW
12999677,726000000000,1328766183,12/04/2016,,125.99,1,125.99,,,"28,08,301",READY TO WEAR,CLASSIFICATIONS
12999677,726000000000,1340028846,12/11/2016,01/03/2017,124.99,1,124.99,1,124.99,"28,08,301",READY TO WEAR,CLASSIFICATIONS
15788018,638000000000,1221170541,08/07/2016,08/12/2016,12.99,1,12.99,1,12.99,"28,10,313",READY TO WEAR,MILLENNIAL/DENIM
15788018,638000000000,1214328399,7/23/2016,08/05/2016,17.59,1,17.59,1,17.59,"28,10,313",READY TO WEAR,MILLENNIAL/DENIM
13545726,608000000000,1370182584,01/12/2017,,27.38,4,109.52,,,"25,03,127",MENS & KIDS,TOTAL MENS
13545726,608000000000,1198292095,4/27/2016,,27.38,3,82.14,,,"25,03,127",MENS & KIDS,TOTAL MENS
10487802,843000000000,1210348742,07/05/2016,,74.39,1,74.39,,,"25,04,993",READY TO WEAR,CLASSIFICATIONS
10487802,843000000000,1211233430,07/12/2016,7/13/2016,49.59,1,49.59,1,49.59,"25,04,993",READY TO WEAR,CLASSIFICATIONS
13358840,622000000000,1304344794,11/23/2016,,29.99,1,29.99,,,"29,27,915",MENS & KIDS,TOTAL MENS
13358840,622000000000,1306147518,11/24/2016,11/29/2016,29.99,1,29.99,1,29.99,"29,27,915",MENS & KIDS,TOTAL MENS
10307348,706000000000,1196268526,4/17/2016,,12.79,1,12.79,,,"27,05,984",MENS & KIDS,TOTAL MENS
10307348,706000000000,1197411784,4/20/2016,,12.79,3,38.37,,,"27,05,984",MENS & KIDS,TOTAL MENS
10886289,884000000000,1202498873,5/18/2016,,24.79,1,24.79,,,"27,06,882",READY TO WEAR,CLASSIFICATIONS
10886289,884000000000,1197157329,4/23/2016,,31.99,1,31.99,,,"27,06,882",READY TO WEAR,CLASSIFICATIONS
11795341,889000000000,1230471345,8/24/2016,,34.99,1,34.99,,,"28,14,179",READY TO WEAR,SPECIAL SIZES
11795341,889000000000,1216746681,7/29/2016,,44.79,1,44.79,,,"28,14,179",READY TO WEAR,SPECIAL SIZES
13538021,889000000000,1300342512,11/19/2016,12/08/2016,99,1,99,1,99,"27,12,651",READY TO WEAR,MISSY TOTAL ACTIVE
13538021,889000000000,1304866923,11/23/2016,,69.99,1,69.99,,,"27,12,651",READY TO WEAR,MISSY TOTAL ACTIVE
11294427,823000000000,1206082141,06/11/2016,,14.39,1,14.39,,,"25,12,829",READY TO WEAR,COLLECTIONS RTW
11294427,823000000000,1194625490,04/11/2016,,19.98,1,19.98,,,"25,12,829",READY TO WEAR,COLLECTIONS RTW
11294427,823000000000,1184941473,2/20/2016,,24.98,3,74.94,,,"25,12,829",READY TO WEAR,COLLECTIONS RTW
11294427,823000000000,1206258098,06/11/2016,,14.39,2,28.78,,,"25,12,829",READY TO WEAR,COLLECTIONS RTW
11294427,823000000000,1202828095,5/20/2016,,24.98,1,24.98,,,"25,12,829",READY TO WEAR,COLLECTIONS RTW
11294427,823000000000,1202887979,5/20/2016,,24.98,1,24.98,,,"25,12,829",READY TO WEAR,COLLECTIONS RTW
10833424,747000000000,SE16001262376,10/30/2016,12/15/2016,10.95,4,43.8,4,43.8,"25,15,410",HOME,SOFT HOME
10833424,747000000000,1303796808,11/24/2016,,11.99,6,71.94,,,"25,15,410",HOME,SOFT HOME
12115269,842000000000,1229829435,8/22/2016,,51.2,1,51.2,,,"29,35,973",READY TO WEAR,SPECIAL SIZES
12115269,842000000000,1318595325,11/28/2016,12/28/2016,25.6,1,25.6,1,25.6,"29,35,973",READY TO WEAR,SPECIAL SIZES
15550859,822000000000,HN16750912821,05/07/2016,,22.99,1,22.99,,,"26,81,406",MENS & KIDS,TOTAL CHILDRENS
15550859,822000000000,1199270353,05/01/2016,05/07/2016,28.99,1,28.99,1,28.99,"26,81,406",MENS & KIDS,TOTAL CHILDRENS
11711142,29408925272,1320189006,11/28/2016,12/02/2016,20.99,1,20.99,1,20.99,"28,19,422",READY TO WEAR,CASUAL RTW
11711142,29408925272,1307227041,11/24/2016,,28.99,1,28.99,,,"28,19,422",READY TO WEAR,CASUAL RTW
10722733,190000000000,1369556847,1/13/2017,02/02/2017,39.99,1,39.99,1,39.99,"28,23,023",MENS & KIDS,TOTAL MENS
10722733,190000000000,1330297509,12/04/2016,02/02/2017,48.99,1,48.99,1,34.3,"28,23,023",MENS & KIDS,TOTAL MENS
14419206,191000000000,1333786605,12/08/2016,12/15/2016,26.59,1,26.59,1,26.59,"29,39,640",MENS & KIDS,TOTAL CHILDRENS
14419206,191000000000,1333786191,12/08/2016,,26.59,1,26.59,,,"29,39,640",MENS & KIDS,TOTAL CHILDRENS
10019216,789000000000,1224364968,8/14/2016,,20.81,1,20.81,,,"27,22,870",READY TO WEAR,COLLECTIONS RTW
10019216,789000000000,1222984668,08/11/2016,8/22/2016,20.81,1,20.81,1,20.81,"27,22,870",READY TO WEAR,COLLECTIONS RTW
12097204,887000000000,1306768827,11/25/2016,,39.99,1,39.99,,,"26,88,379",MENS & KIDS,TOTAL MENS
12097204,887000000000,1303883787,11/24/2016,,39.99,1,39.99,,,"26,88,379",MENS & KIDS,TOTAL MENS
10311984,706000000000,1211401446,7/13/2016,,13.59,1,13.59,,,"26,89,380",READY TO WEAR,SPECIAL SIZES
10311984,706000000000,1210615118,07/07/2016,08/05/2016,19.98,1,19.98,1,19.98,"26,89,380",READY TO WEAR,SPECIAL SIZES
12342624,706000000000,1204351069,5/30/2016,,11.19,1,11.19,,,"27,48,536",READY TO WEAR,CASUAL RTW
12342624,706000000000,1203111320,5/22/2016,6/14/2016,15.19,1,15.19,1,15.19,"27,48,536",READY TO WEAR,CASUAL RTW
14598771,735000000000,1216437582,7/24/2016,,45.89,1,45.89,,,"27,52,898",HOME,SOFT HOME
14598771,735000000000,1208571633,6/26/2016,7/29/2016,50.99,1,50.99,1,50.99,"27,52,898",HOME,SOFT HOME
13603889,636000000000,1206422904,06/12/2016,6/23/2016,41.99,1,41.99,1,41.99,"27,53,077",READY TO WEAR,COLLECTIONS RTW
13603889,636000000000,1206238153,06/10/2016,6/23/2016,47.99,1,47.99,1,47.99,"27,53,077",READY TO WEAR,COLLECTIONS RTW
11584478,889000000000,1261797858,10/16/2016,,81,1,81,,,"25,27,646",CENTER CORE,WOMENS SHOES
11584478,889000000000,1329417438,12/04/2016,,94.5,1,94.5,,,"25,27,646",CENTER CORE,WOMENS SHOES
12051760,890000000000,1202973074,5/23/2016,,52.79,2,105.58,,,"25,29,166",READY TO WEAR,CLASSIFICATIONS
12051760,890000000000,1202209731,5/18/2016,,67.99,1,67.99,,,"25,29,166",READY TO WEAR,CLASSIFICATIONS
11743355,887000000000,1226063196,8/17/2016,,80.79,1,80.79,,,"27,54,545",READY TO WEAR,MILLENNIAL/DENIM
11743355,887000000000,1222613331,08/10/2016,8/31/2016,90.74,1,90.74,1,90.74,"27,54,545",READY TO WEAR,MILLENNIAL/DENIM
14503714,706000000000,1237974777,09/10/2016,9/15/2016,10.39,1,10.39,1,10.39,"28,19,467",READY TO WEAR,CASUAL RTW
14503714,706000000000,1238448687,09/10/2016,,12.99,1,12.99,,,"28,19,467",READY TO WEAR,CASUAL RTW
10004401,190000000000,BJ16280522127,08/02/2016,8/19/2016,29.99,1,29.99,1,29.99,"27,26,526",READY TO WEAR,COLLECTIONS RTW
10004401,190000000000,1216546692,7/27/2016,08/03/2016,29.99,1,29.99,1,29.99,"27,26,526",READY TO WEAR,COLLECTIONS RTW
15063021,890000000000,1222398060,08/10/2016,,41.99,1,41.99,,,"27,62,665",READY TO WEAR,MILLENNIAL/DENIM
15063021,890000000000,1218688854,08/01/2016,8/13/2016,62.39,1,62.39,1,62.39,"27,62,665",READY TO WEAR,MILLENNIAL/DENIM
10523542,706000000000,1207496270,6/17/2016,,39.99,1,39.99,,,"28,20,681",READY TO WEAR,SPECIAL SIZES
10523542,706000000000,1206251160,06/11/2016,07/09/2016,44.99,1,44.99,1,44.99,"28,20,681",READY TO WEAR,SPECIAL SIZES
15025674,796000000000,1249346757,9/30/2016,,32.17,1,32.17,,,"27,34,007",CENTER CORE,FASHION JEWELRY / WATCHES
15025674,796000000000,1246400922,9/23/2016,,46.55,1,46.55,,,"27,34,007",CENTER CORE,FASHION JEWELRY / WATCHES
12097711,41808807514,1209764605,6/30/2016,08/11/2016,76.49,1,76.49,1,76.49,"27,39,118",HOME,SOFT HOME
12097711,41808807514,1209764620,6/30/2016,,76.49,1,76.49,,,"27,39,118",HOME,SOFT HOME
15031243,848000000000,1186041836,03/01/2016,,53.31,1,53.31,,,"25,38,439",READY TO WEAR,CLASSIFICATIONS
15031243,848000000000,1184443980,2/18/2016,03/10/2016,52.8,1,52.8,1,52.8,"25,38,439",READY TO WEAR,CLASSIFICATIONS
12289205,888000000000,1200538087,05/06/2016,5/17/2016,79.99,1,79.99,1,79.99,"25,40,674",READY TO WEAR,MILLENNIAL/DENIM
12289205,888000000000,1200848827,05/08/2016,,63.99,1,63.99,,,"25,40,674",READY TO WEAR,MILLENNIAL/DENIM
12967163,887000000000,1258781121,10/07/2016,,24.99,1,24.99,,,"29,55,613",READY TO WEAR,MILLENNIAL/DENIM
12967163,887000000000,1334710218,12/08/2016,,20.99,1,20.99,,,"29,55,613",READY TO WEAR,MILLENNIAL/DENIM
12574279,889000000000,1230550020,8/24/2016,9/15/2016,49,1,49,1,49,"29,55,695",READY TO WEAR,COLLECTIONS RTW
12574279,889000000000,1235071866,09/04/2016,,36.99,1,36.99,,,"29,55,695",READY TO WEAR,COLLECTIONS RTW
12574279,889000000000,1288615755,11/09/2016,11/23/2016,15.99,1,15.99,1,15.99,"29,55,695",READY TO WEAR,COLLECTIONS RTW
13391821,190000000000,1317670392,11/27/2016,1/13/2017,79.99,1,79.99,1,79.99,"29,58,224",READY TO WEAR,COLLECTIONS RTW
13391821,190000000000,1318721676,11/28/2016,12/29/2016,59.99,1,59.99,1,59.99,"29,58,224",READY TO WEAR,COLLECTIONS RTW
11571344,706000000000,SM16310845777,11/13/2016,,27.99,1,27.99,,,"29,59,446",READY TO WEAR,SPECIAL SIZES
11571344,706000000000,1265876775,10/22/2016,11/19/2016,39.99,1,39.99,1,39.99,"29,59,446",READY TO WEAR,SPECIAL SIZES
13540511,825000000000,1282748994,11/05/2016,,142.49,1,142.49,,,"27,11,145",MENS & KIDS,TOTAL MENS
13540511,825000000000,1282570233,11/05/2016,11/11/2016,139.99,1,139.99,1,139.99,"27,11,145",MENS & KIDS,TOTAL MENS
10651228,889000000000,1238525052,09/11/2016,9/19/2016,23.99,1,23.99,1,23.99,"27,70,034",READY TO WEAR,MILLENNIAL/DENIM
10651228,889000000000,1236540459,09/09/2016,9/19/2016,29.99,1,29.99,1,29.99,"27,70,034",READY TO WEAR,MILLENNIAL/DENIM
10532395,638000000000,1371928536,1/16/2017,,11.99,1,11.99,,,"27,70,277",READY TO WEAR,CASUAL RTW
10532395,638000000000,1345928070,12/16/2016,,15.99,2,31.98,,,"27,70,277",READY TO WEAR,CASUAL RTW
11706803,706000000000,1345508649,12/15/2016,,26.24,1,26.24,,,"29,63,838",CENTER CORE,INTIMATE APPAREL/HOSIERY
11706803,706000000000,1324286931,12/01/2016,01/06/2017,17.48,1,17.48,1,17.48,"29,63,838",CENTER CORE,INTIMATE APPAREL/HOSIERY
10418163,13205117411,1308372597,11/25/2016,12/15/2016,119,1,119,1,119,"29,64,125",CENTER CORE,FASHION JEWELRY / WATCHES
10418163,13205117411,1309212204,11/25/2016,,119,1,119,,,"29,64,125",CENTER CORE,FASHION JEWELRY / WATCHES
11161447,3610000000000,1319035425,11/28/2016,,12,1,12,,,"29,68,876",BEAUTY,COSMETICS
11161447,3610000000000,1319335866,11/28/2016,,12,1,12,,,"29,68,876",BEAUTY,COSMETICS
10149011,886000000000,1315231524,11/26/2016,,14.99,1,14.99,,,"29,71,158",READY TO WEAR,MILLENNIAL/DENIM
10149011,886000000000,1334678367,12/08/2016,,18.89,1,18.89,,,"29,71,158",READY TO WEAR,MILLENNIAL/DENIM
10078495,890000000000,1376380353,1/28/2017,2/13/2017,27.99,2,55.98,2,55.98,"28,44,655",CENTER CORE,HANDBAGS & ACCESSORIES
10078495,890000000000,1353816684,12/24/2016,,17.99,1,17.99,,,"28,44,655",CENTER CORE,HANDBAGS & ACCESSORIES
